DATE,FROM_CURRENCY,EXCHANGE_RATE
2023-11-03,EUR,1.061740
2023-08-06,SGD,0.747730
2024-07-22,SGD,0.743440
2023-10-04,JPY,0.006690
2023-09-13,AUD,0.642540
2024-09-15,JPY,0.007100
2024-08-13,MXN,0.052880
2023-12-08,MXN,0.057590
2023-10-19,INR,0.012010
2023-05-27,SGD,0.739420
2023-06-21,BRL,0.209090
2024-10-11,INR,0.011910
2023-10-21,CAD,0.729670
2024-07-03,GBP,1.265790
2024-07-24,SGD,0.743280
2024-03-17,EUR,1.088910
2023-01-10,JPY,0.007580
2023-01-13,JPY,0.007660
2024-07-09,BRL,0.182930
2023-04-22,CAD,0.739470
2023-03-20,MXN,0.053000
2023-11-07,BRL,0.204290
2023-04-02,INR,0.012170
2024-03-25,GBP,1.260170
2023-11-18,JPY,0.006670
2023-05-19,GBP,1.243900
2023-01-27,EUR,1.089980
2023-02-02,INR,0.012220
2024-02-01,JPY,0.006790
2024-02-23,BRL,0.202380
2023-04-02,BRL,0.197630
2023-04-13,SGD,0.751940
2024-10-20,GBP,1.305490
2024-08-22,BRL,0.182530
2024-01-22,AUD,0.659960
2024-06-07,GBP,1.279020
2024-09-16,AED,0.272280
2023-03-07,SGD,0.743470
2024-11-01,CHF,1.156050
2023-07-21,JPY,0.007160
2024-07-02,JPY,0.006200
2023-02-27,JPY,0.007330
2024-03-27,BRL,0.200920
2024-03-15,SGD,0.749660
2024-03-27,GBP,1.264070
2024-02-24,MXN,0.058450
2023-08-04,EUR,1.093890
2023-01-23,AED,0.272300
2023-07-23,SGD,0.751830
2024-07-18,MXN,0.056460
2024-01-27,GBP,1.271410
2023-06-19,SGD,0.748050
2023-11-05,AED,0.272280
2023-07-19,AED,0.272310
2023-02-19,EUR,1.069490
2024-07-16,BRL,0.184030
2023-05-15,AED,0.272380
2024-06-29,AED,0.272290
2024-08-14,JPY,0.006790
2024-06-28,SGD,0.736680
2024-07-30,BRL,0.177220
2023-12-24,SGD,0.755970
2024-06-23,CHF,1.118660
2023-01-28,INR,0.012260
2023-07-12,JPY,0.007110
2023-03-12,AED,0.272330
2023-12-31,CAD,0.754900
2023-08-13,GBP,1.269590
2024-02-15,CAD,0.737970
2023-10-22,AED,0.272280
2024-03-12,AED,0.272300
2023-09-22,AED,0.272300
2023-02-08,CAD,0.745010
2024-03-11,JPY,0.006800
2023-11-11,CAD,0.724210
2024-06-01,SGD,0.740130
2023-05-28,EUR,1.072660
2023-07-07,EUR,1.086920
2024-03-17,JPY,0.006710
2024-10-07,GBP,1.312870
2023-05-28,JPY,0.007110
2023-11-06,SGD,0.739070
2023-07-24,AUD,0.673300
2023-12-14,AUD,0.658300
2023-05-17,BRL,0.203770
2024-05-30,CHF,1.095560
2024-09-09,CAD,0.736880
2024-05-03,JPY,0.006470
2023-08-29,BRL,0.205080
2023-12-25,AUD,0.680540
2023-10-15,SGD,0.731040
2024-05-06,AED,0.272290
2024-08-03,SGD,0.751640
2023-04-23,JPY,0.007460
2023-07-14,MXN,0.059230
2024-06-19,INR,0.011990
2023-04-03,GBP,1.233030
2024-07-10,AUD,0.673940
2024-08-09,AED,0.272290
2024-03-04,CAD,0.737640
2023-12-05,CHF,1.146700
2024-05-24,CHF,1.093730
2024-08-23,MXN,0.051580
2023-10-15,CAD,0.732550
2023-01-12,AUD,0.690370
2024-02-29,BRL,0.202180
2024-10-14,GBP,1.307060
2024-10-23,AED,0.272290
2023-04-09,EUR,1.090620
2024-04-19,CHF,1.098260
2024-02-07,BRL,0.201100
2024-05-14,EUR,1.078510
2023-11-15,SGD,0.737480
2024-10-13,SGD,0.766410
2024-07-01,AUD,0.667140
2024-08-23,AUD,0.672520
2023-09-25,MXN,0.058100
2024-08-05,MXN,0.052140
2024-08-16,MXN,0.053380
2023-03-25,EUR,1.087920
2024-04-16,JPY,0.006490
2023-04-07,CHF,1.104540
2023-05-10,INR,0.012190
2024-02-18,GBP,1.260150
2023-10-08,BRL,0.194270
2023-04-15,CHF,1.122590
2023-05-01,AUD,0.661770
2024-08-02,EUR,1.080270
2023-08-10,SGD,0.743100
2024-02-05,CHF,1.153610
2024-05-30,INR,0.012000
2023-06-22,SGD,0.744850
2023-08-31,CHF,1.138390
2023-07-01,GBP,1.266380
2024-02-07,CAD,0.740030
2024-01-10,CHF,1.176500
2024-06-14,INR,0.011970
2023-01-07,SGD,0.745030
2023-12-10,JPY,0.006900
2024-05-17,EUR,1.087450
2024-07-03,CAD,0.729140
2024-06-14,AED,0.272290
2023-05-07,JPY,0.007420
2024-09-06,CHF,1.182350
2024-10-27,INR,0.011890
2024-07-20,CHF,1.125080
2024-07-08,AED,0.272320
2023-09-07,BRL,0.201160
2024-01-30,BRL,0.203040
2023-02-21,MXN,0.054400
2024-01-19,SGD,0.744070
2023-08-30,BRL,0.205460
2023-04-28,AUD,0.661890
2023-02-02,CHF,1.093440
2024-05-07,INR,0.011980
2024-06-01,AUD,0.664510
2023-11-06,AED,0.272280
2023-05-18,EUR,1.084480
2024-08-30,SGD,0.767960
2024-04-20,AED,0.272310
2023-05-29,JPY,0.007110
2024-06-21,INR,0.011970
2024-07-17,AED,0.272290
2024-09-15,CAD,0.736100
2024-04-26,BRL,0.194060
2024-08-17,SGD,0.758460
2024-05-28,EUR,1.085500
2024-05-20,AUD,0.669480
2024-08-25,INR,0.011930
2023-05-05,GBP,1.257830
2024-05-01,EUR,1.069790
2023-02-15,CAD,0.749630
2023-10-23,AED,0.272280
2024-01-15,BRL,0.206070
2023-12-16,GBP,1.273370
2023-10-27,BRL,0.200220
2023-07-25,EUR,1.109320
2023-12-08,CHF,1.142820
2023-12-16,CHF,1.152330
2024-08-28,INR,0.011920
2024-01-17,SGD,0.746410
2023-09-12,GBP,1.251590
2023-08-08,JPY,0.007030
2024-05-10,GBP,1.250140
2024-04-14,CHF,1.093920
2023-04-15,CAD,0.749520
2023-04-24,BRL,0.198100
2024-03-11,SGD,0.751290
2023-12-11,EUR,1.076590
2023-03-02,AED,0.272300
2023-12-02,CHF,1.145740
2023-04-19,BRL,0.201780
2024-05-01,AUD,0.651190
2023-05-31,AUD,0.652620
2023-03-17,BRL,0.189650
2023-09-13,MXN,0.057870
2023-10-06,EUR,1.052780
2023-10-30,GBP,1.212780
2023-06-20,BRL,0.208460
2023-05-17,AED,0.272380
2024-01-25,GBP,1.272500
2023-10-23,INR,0.012020
2024-05-10,BRL,0.195370
2023-11-08,CAD,0.727740
2023-11-15,EUR,1.077410
2024-07-27,CAD,0.723470
2024-02-22,AED,0.272300
2024-03-07,EUR,1.087780
2023-07-05,MXN,0.058690
2023-07-16,MXN,0.059730
2023-12-13,BRL,0.202180
2024-07-26,GBP,1.287880
2024-04-01,EUR,1.079450
2023-03-08,AED,0.272310
2024-07-15,JPY,0.006330
2023-03-14,CHF,1.094430
2023-06-17,CAD,0.756890
2023-12-07,CHF,1.143420
2024-05-17,JPY,0.006460
2024-02-10,GBP,1.262330
2024-09-27,AUD,0.687340
2023-05-12,CAD,0.744310
2023-02-08,JPY,0.007590
2024-05-26,CHF,1.093510
2023-02-11,AED,0.272290
2024-08-05,CHF,1.165710
2023-09-14,MXN,0.058160
2023-04-17,AED,0.272370
2024-08-30,CHF,1.184200
2023-02-25,AED,0.272300
2023-07-26,CAD,0.759160
2024-08-27,INR,0.011930
2023-03-26,MXN,0.054260
2024-08-18,CAD,0.731150
2023-06-30,JPY,0.006920
2023-08-08,MXN,0.058590
2023-12-15,CAD,0.743860
2023-06-09,INR,0.012120
2023-04-08,AUD,0.667680
2024-07-22,CHF,1.125140
2023-01-07,INR,0.012120
2024-09-12,MXN,0.050170
2024-03-23,AUD,0.652500
2023-05-26,JPY,0.007160
2023-03-08,JPY,0.007330
2024-06-02,CHF,1.108510
2024-03-11,MXN,0.059500
2023-10-19,CHF,1.112610
2024-05-19,BRL,0.195950
2023-12-11,CAD,0.736350
2024-09-10,JPY,0.006990
2023-08-09,EUR,1.096780
2023-06-17,GBP,1.280740
2024-08-29,INR,0.011910
2023-10-05,JPY,0.006710
2023-05-26,CHF,1.104130
2023-03-04,INR,0.012200
2023-07-04,GBP,1.268950
2023-05-13,CHF,1.117430
2023-10-12,JPY,0.006720
2023-11-24,CAD,0.730610
2023-05-02,CAD,0.737860
2023-12-20,BRL,0.204900
2023-03-14,BRL,0.191190
2024-08-09,MXN,0.052220
2023-05-20,AUD,0.664950
2024-01-14,SGD,0.751170
2023-01-26,AUD,0.709320
2024-03-10,EUR,1.093970
2024-03-21,AED,0.272320
2023-09-08,SGD,0.732640
2023-06-02,BRL,0.198520
2023-07-17,AUD,0.683870
2023-03-08,CAD,0.731720
2023-06-08,JPY,0.007160
2024-07-08,GBP,1.281550
2024-08-29,BRL,0.180960
2023-07-10,JPY,0.007040
2023-12-14,GBP,1.255320
2023-11-28,AUD,0.659430
2024-02-20,AUD,0.654010
2023-05-10,EUR,1.097450
2024-10-03,AED,0.272290
2024-09-02,SGD,0.765520
2023-08-02,CHF,1.143780
2023-03-17,CHF,1.076320
2024-05-23,CAD,0.731920
2024-05-25,JPY,0.006370
2024-03-21,EUR,1.087270
2024-07-01,BRL,0.178840
2024-10-11,GBP,1.306570
2023-07-09,SGD,0.742880
2024-03-29,MXN,0.060310
2023-04-14,INR,0.012220
2024-01-08,INR,0.012030
2023-12-18,BRL,0.202570
2024-01-31,AUD,0.660300
2023-10-01,CAD,0.736470
2023-01-04,GBP,1.200160
2023-06-09,AED,0.272310
2023-06-20,MXN,0.058520
2024-09-06,SGD,0.768440
2024-04-07,GBP,1.263980
2024-04-24,INR,0.012000
2024-07-28,MXN,0.054190
2023-04-16,AED,0.272370
2023-04-13,INR,0.012190
2023-10-10,MXN,0.054760
2023-01-21,BRL,0.192760
2023-03-20,CHF,1.080180
2024-06-16,INR,0.011970
2023-08-06,CAD,0.747610
2023-11-10,SGD,0.736700
2023-04-13,EUR,1.095630
2023-05-06,JPY,0.007440
2023-09-02,MXN,0.058590
2023-11-16,BRL,0.205680
2023-04-10,INR,0.012210
2023-05-16,AED,0.272380
2023-07-05,SGD,0.741120
2023-02-22,JPY,0.007420
2024-07-01,GBP,1.264730
2024-09-06,AED,0.272290
2023-02-10,JPY,0.007620
2023-03-20,JPY,0.007590
2024-03-08,BRL,0.202480
2023-02-04,GBP,1.215950
2023-02-11,BRL,0.190020
2024-10-29,AUD,0.659470
2023-07-28,JPY,0.007140
2024-03-06,SGD,0.744490
2024-10-16,AED,0.272290
2024-04-19,INR,0.011970
2024-06-15,AUD,0.661760
2024-07-03,CHF,1.106330
2023-11-18,BRL,0.205000
2023-08-21,AED,0.272280
2024-09-11,GBP,1.307860
2024-08-05,AED,0.272280
2024-09-05,GBP,1.312860
2023-03-22,MXN,0.053400
2024-04-18,CAD,0.724650
2023-12-14,AED,0.272340
2023-04-12,GBP,1.242210
2024-11-07,AUD,0.656880
2023-07-08,MXN,0.058140
2024-05-24,BRL,0.194230
2024-05-25,INR,0.012030
2024-05-29,AUD,0.666020
2024-07-28,AUD,0.654820
2024-11-13,AUD,0.654490
2023-07-15,INR,0.012180
2024-01-12,CAD,0.747250
2024-05-30,AUD,0.663340
2024-10-26,INR,0.011890
2023-11-19,INR,0.012010
2024-06-06,MXN,0.056670
2024-01-10,EUR,1.094250
2024-08-03,CAD,0.721210
2023-09-25,AED,0.272280
2024-02-24,CAD,0.741360
2023-12-22,SGD,0.752680
2024-02-25,BRL,0.200260
2024-07-13,MXN,0.056490
2024-07-25,MXN,0.054700
2023-09-01,CHF,1.134820
2023-06-28,AED,0.272310
2023-12-31,AED,0.272310
2023-10-21,JPY,0.006670
2024-01-05,MXN,0.058750
2024-09-21,AUD,0.681040
2024-02-19,AED,0.272280
2024-04-06,INR,0.012000
2024-09-13,BRL,0.176930
2024-01-28,AUD,0.657710
2024-01-20,AUD,0.658800
2024-01-28,AED,0.272280
2023-07-12,GBP,1.290290
2024-01-14,JPY,0.006900
2024-01-02,CHF,1.188750
2024-08-28,CAD,0.742650
2023-05-08,EUR,1.102010
2023-09-26,MXN,0.057840
2023-10-31,BRL,0.199750
2024-04-05,INR,0.011990
2023-08-25,EUR,1.084140
2023-10-01,MXN,0.057430
2024-01-16,CHF,1.170730
2024-01-04,EUR,1.093380
2023-07-22,CAD,0.758050
2024-10-24,SGD,0.757200
2024-03-19,CHF,1.130000
2023-12-07,INR,0.012000
2024-10-08,CHF,1.168210
2024-10-30,EUR,1.080940
2024-01-02,AED,0.272330
2023-04-11,CAD,0.740120
2024-02-09,AUD,0.650500
2024-06-27,AED,0.272290
2024-10-27,JPY,0.006570
2023-12-15,GBP,1.269770
2023-03-29,SGD,0.752970
2023-06-24,AUD,0.669420
2024-04-06,AUD,0.657810
2024-07-06,AUD,0.673950
2024-08-13,SGD,0.755120
2023-02-20,EUR,1.069450
2023-03-02,CHF,1.064620
2023-12-18,AED,0.272310
2024-05-25,MXN,0.059850
2023-03-20,CAD,0.728380
2024-04-16,CAD,0.726710
2023-07-03,INR,0.012180
2024-02-07,GBP,1.256800
2023-12-15,MXN,0.057970
2024-03-12,MXN,0.059530
2024-02-25,AED,0.272290
2024-02-10,BRL,0.200960
2024-03-01,JPY,0.006670
2023-05-20,CHF,1.108860
2024-01-28,JPY,0.006750
2023-07-15,CHF,1.162890
2023-03-16,SGD,0.742070
2023-04-30,EUR,1.101830
2024-07-11,INR,0.011980
2023-06-10,CHF,1.109590
2023-09-30,AED,0.272290
2023-10-29,AUD,0.633470
2024-04-19,AUD,0.643740
2023-12-10,INR,0.011990
2024-06-15,SGD,0.739140
2024-01-15,JPY,0.006900
2024-04-15,GBP,1.245150
2024-11-13,INR,0.011850
2024-01-17,GBP,1.265790
2024-07-12,BRL,0.184430
2023-06-16,MXN,0.058300
2024-04-05,AUD,0.659580
2024-01-16,EUR,1.095310
2024-02-11,AUD,0.652500
2024-11-10,CHF,1.142350
2023-09-02,CAD,0.738340
2023-03-25,JPY,0.007640
2023-10-11,EUR,1.058960
2024-01-22,GBP,1.270510
2024-11-09,GBP,1.294610
2024-09-01,BRL,0.178330
2024-01-15,GBP,1.275450
2024-02-03,BRL,0.202600
2024-02-10,JPY,0.006700
2023-11-28,SGD,0.747510
2023-10-07,EUR,1.055930
2023-03-31,EUR,1.087730
2023-08-21,JPY,0.006880
2023-01-13,BRL,0.194650
2024-01-26,MXN,0.058060
2024-02-11,CAD,0.743160
2024-05-23,SGD,0.741480
2023-08-28,AUD,0.640510
2023-04-27,INR,0.012220
2024-10-13,INR,0.011890
2023-04-09,INR,0.012210
2023-10-10,SGD,0.731400
2023-11-10,MXN,0.056840
2023-05-29,CHF,1.105070
2024-11-14,JPY,0.006450
2024-04-29,MXN,0.058280
2024-03-19,BRL,0.199940
2023-12-12,GBP,1.255610
2023-07-03,JPY,0.006930
2023-09-15,MXN,0.058410
2023-03-24,CHF,1.092220
2024-02-05,EUR,1.078870
2024-08-08,CHF,1.162730
2023-09-18,BRL,0.205600
2024-08-23,EUR,1.112950
2023-05-05,CHF,1.129900
2023-01-22,GBP,1.240030
2023-10-28,CHF,1.110280
2023-12-15,JPY,0.007050
2023-07-25,AED,0.272310
2023-08-28,GBP,1.258230
2024-06-25,JPY,0.006260
2024-09-29,AED,0.272280
2024-01-05,AED,0.272310
2024-03-26,MXN,0.059810
2023-03-02,CAD,0.734680
2023-02-23,EUR,1.063840
2023-05-09,AED,0.272360
2023-03-09,EUR,1.054390
2023-11-30,SGD,0.751070
2024-02-05,MXN,0.058340
2023-10-01,SGD,0.732030
2024-09-05,INR,0.011910
2024-01-12,INR,0.012040
2024-01-03,JPY,0.007060
2024-04-14,BRL,0.195470
2024-01-14,EUR,1.095210
2024-09-04,AED,0.272300
2023-08-30,EUR,1.083940
2023-03-16,INR,0.012100
2023-04-28,MXN,0.055220
2024-07-11,CAD,0.733890
2024-03-20,AED,0.272320
2024-03-04,GBP,1.265970
2023-10-26,AUD,0.634310
2023-08-06,GBP,1.275870
2024-01-07,AED,0.272300
2023-03-13,EUR,1.064660
2023-11-06,CHF,1.112150
2024-10-11,MXN,0.051320
2024-02-04,INR,0.012050
2024-06-08,AUD,0.663040
2023-11-09,CAD,0.725510
2023-11-29,EUR,1.096840
2023-09-05,MXN,0.058420
2023-02-18,JPY,0.007430
2023-05-24,INR,0.012070
2023-01-22,AED,0.272310
2024-04-08,SGD,0.741490
2024-02-04,CAD,0.742630
2024-10-31,JPY,0.006530
2023-09-04,INR,0.012090
2024-01-17,AED,0.272300
2024-04-04,BRL,0.197700
2023-02-11,AUD,0.692770
2024-06-28,CAD,0.730330
2024-03-25,INR,0.011960
2024-10-01,GBP,1.338900
2024-10-17,EUR,1.087950
2023-06-01,SGD,0.738780
2024-05-09,AUD,0.657500
2023-11-20,BRL,0.203890
2024-05-17,CAD,0.734470
2023-05-02,GBP,1.252550
2024-06-16,CHF,1.123600
2023-03-12,SGD,0.741080
2023-09-22,JPY,0.006760
2024-08-23,GBP,1.309650
2024-01-26,EUR,1.086750
2023-08-18,AUD,0.640690
2023-12-16,EUR,1.094690
2023-02-26,GBP,1.194160
2023-05-12,BRL,0.202220
2023-10-12,AED,0.272290
2023-02-01,JPY,0.007680
2024-09-02,JPY,0.006840
2023-07-24,INR,0.012200
2024-01-18,INR,0.012030
2024-06-03,SGD,0.740210
2023-11-17,CAD,0.728690
2023-07-09,INR,0.012100
2024-04-09,CAD,0.735940
2023-10-15,BRL,0.196920
2024-11-07,AED,0.272290
2024-10-28,AED,0.272290
2023-07-24,AED,0.272320
2023-07-18,INR,0.012180
2023-12-07,CAD,0.736590
2023-03-22,EUR,1.074900
2024-10-06,CHF,1.165650
2024-11-15,EUR,1.054400
2024-11-04,CHF,1.150200
2023-08-25,INR,0.012110
2023-02-20,CAD,0.742300
2023-05-01,EUR,1.101820
2024-09-04,CHF,1.174670
2024-10-27,BRL,0.175250
2023-07-20,JPY,0.007170
2024-05-28,JPY,0.006380
2024-08-23,CHF,1.174260
2023-01-03,BRL,0.188060
2023-06-08,BRL,0.203520
2024-01-24,JPY,0.006750
2023-11-15,CAD,0.726220
2024-09-09,EUR,1.108680
2023-08-07,GBP,1.275830
2024-06-19,CAD,0.728400
2023-11-10,GBP,1.226820
2024-11-03,SGD,0.754180
2023-12-02,MXN,0.057870
2024-06-27,CHF,1.115440
2023-01-03,EUR,1.068160
2024-03-25,CHF,1.114560
2023-09-24,BRL,0.202640
2023-05-03,AED,0.272360
2023-07-20,AUD,0.677800
2023-11-26,JPY,0.006690
2024-07-19,BRL,0.181170
2023-06-06,MXN,0.057080
2023-10-02,INR,0.012020
2024-08-16,EUR,1.099390
2023-03-30,EUR,1.084210
2023-06-22,MXN,0.058230
2023-01-30,JPY,0.007700
2023-03-14,INR,0.012170
2024-03-27,CAD,0.736610
2023-01-16,CAD,0.746740
2023-09-27,AED,0.272290
2024-02-08,EUR,1.076800
2024-09-20,MXN,0.051920
2024-07-11,BRL,0.184800
2024-06-18,CAD,0.727930
2023-12-20,INR,0.012030
2023-11-17,INR,0.012020
2023-05-08,AUD,0.675430
2023-01-28,CHF,1.085350
2023-04-28,SGD,0.748830
2024-03-15,AED,0.272320
2024-10-08,EUR,1.097410
2024-02-25,CHF,1.135270
2023-09-02,GBP,1.264130
2024-02-23,SGD,0.744850
2023-11-20,AUD,0.651510
2024-07-01,CAD,0.731140
2024-06-08,MXN,0.055300
2023-10-12,CHF,1.107350
2023-08-28,JPY,0.006830
2024-04-08,CHF,1.108640
2023-05-17,EUR,1.087630
2024-05-06,MXN,0.058930
2024-01-29,SGD,0.745820
2024-07-03,JPY,0.006190
2024-02-13,CAD,0.743190
2024-08-09,GBP,1.271340
2023-07-24,MXN,0.058880
2023-03-01,INR,0.012100
2024-10-18,CAD,0.725740
2024-09-14,SGD,0.770000
2023-08-21,INR,0.012020
2024-05-23,AUD,0.664840
2024-10-03,CHF,1.179350
2024-09-10,SGD,0.766390
2023-09-25,CHF,1.103220
2023-11-15,AED,0.272300
2023-07-10,EUR,1.096980
2024-04-05,CAD,0.740000
2023-05-07,GBP,1.263340
2023-03-25,INR,0.012160
2023-07-31,AED,0.272310
2024-06-30,MXN,0.054650
2024-09-24,INR,0.011970
2024-08-31,CHF,1.178120
2023-08-15,SGD,0.738060
2023-10-24,AUD,0.632150
2024-09-17,BRL,0.179990
2024-02-10,SGD,0.742820
2023-11-29,BRL,0.204700
2023-01-20,JPY,0.007790
2024-09-03,GBP,1.313910
2023-09-06,INR,0.012050
2023-11-27,CAD,0.733770
2024-07-03,AED,0.272290
2024-06-03,GBP,1.274370
2023-01-04,AUD,0.675260
2024-03-30,CAD,0.738340
2024-01-08,EUR,1.094430
2023-11-23,INR,0.012000
2023-10-01,GBP,1.220690
2024-09-08,MXN,0.050080
2024-01-12,BRL,0.204770
2024-02-14,AUD,0.649310
2023-10-30,CHF,1.108560
2023-06-12,BRL,0.204920
2024-03-24,INR,0.011960
2023-07-11,GBP,1.282400
2024-06-02,AUD,0.665450
2023-05-12,CHF,1.120030
2023-09-28,CAD,0.739930
2023-06-26,EUR,1.089870
2023-03-31,BRL,0.195380
2024-05-08,EUR,1.076480
2023-02-13,BRL,0.191790
2023-07-06,AED,0.272310
2023-08-17,SGD,0.736160
2023-12-27,JPY,0.007020
2023-01-02,BRL,0.189320
2023-07-14,CHF,1.160000
2023-04-04,JPY,0.007520
2023-06-26,AUD,0.667960
2024-08-12,MXN,0.053110
2024-06-18,CHF,1.122500
2024-10-24,EUR,1.078590
2023-03-05,BRL,0.192540
2023-05-04,INR,0.012230
2023-04-13,JPY,0.007490
2024-08-13,GBP,1.276610
2024-08-07,AUD,0.651160
2023-09-24,GBP,1.224410
2023-08-20,SGD,0.737200
2024-07-15,BRL,0.184250
2023-12-09,CHF,1.139930
2024-11-01,AUD,0.657070
2023-09-10,SGD,0.732610
2023-11-13,GBP,1.222900
2024-01-18,EUR,1.087120
2023-08-29,MXN,0.059750
2023-09-14,AUD,0.641630
2023-12-27,AUD,0.681340
2023-11-27,EUR,1.094480
2023-09-30,EUR,1.058410
2023-11-18,AUD,0.649040
2023-03-30,CHF,1.087600
2024-10-22,AUD,0.668350
2023-04-09,JPY,0.007570
2023-06-21,GBP,1.276820
2023-03-04,JPY,0.007340
2023-04-20,CAD,0.744670
2023-08-17,MXN,0.058450
2024-05-16,JPY,0.006430
2024-06-16,JPY,0.006350
2023-09-04,GBP,1.259050
2023-10-18,AUD,0.635820
2023-12-10,GBP,1.254860
2023-03-13,CHF,1.086290
2024-09-15,BRL,0.179710
2023-08-30,MXN,0.059550
2023-06-19,JPY,0.007050
2024-03-11,EUR,1.093980
2024-02-17,BRL,0.201200
2023-12-15,BRL,0.203700
2023-09-01,AUD,0.648030
2024-08-21,SGD,0.765070
2024-08-05,JPY,0.006830
2023-08-17,AED,0.272290
2023-03-27,AED,0.272350
2023-11-11,BRL,0.203120
2024-03-17,CHF,1.131980
2024-11-05,EUR,1.089200
2023-01-28,JPY,0.007700
2024-09-27,CAD,0.742370
2024-05-14,GBP,1.254340
2023-04-16,JPY,0.007480
2023-06-02,GBP,1.247980
2023-05-05,BRL,0.200230
2023-08-01,BRL,0.211550
2024-06-13,SGD,0.741100
2024-01-23,GBP,1.271320
2023-07-11,EUR,1.097350
2023-07-12,EUR,1.100570
2024-06-06,INR,0.011990
2023-12-01,BRL,0.203470
2024-05-03,AUD,0.654390
2023-11-20,SGD,0.744670
2024-10-11,CHF,1.164860
2024-11-13,GBP,1.279960
2023-10-26,GBP,1.213890
2023-09-15,AED,0.272290
2023-09-30,BRL,0.199020
2023-04-16,CHF,1.118930
2024-07-18,BRL,0.183500
2024-02-28,AUD,0.654520
2024-01-05,AUD,0.672490
2023-04-30,INR,0.012240
2024-10-08,AED,0.272290
2024-02-18,BRL,0.201390
2024-05-06,EUR,1.076410
2023-11-03,AUD,0.643120
2024-04-20,INR,0.011980
2023-07-28,MXN,0.059500
2023-04-17,CHF,1.118830
2023-06-15,BRL,0.206340
2023-10-15,CHF,1.108290
2024-01-26,CHF,1.155560
2023-04-08,SGD,0.751440
2023-12-13,SGD,0.745230
2024-04-20,JPY,0.006470
2024-11-13,JPY,0.006490
2024-11-15,CHF,1.125770
2024-10-29,SGD,0.755960
2024-06-06,BRL,0.189060
2024-02-29,INR,0.012060
2024-06-10,SGD,0.739630
2023-12-09,GBP,1.256600
2024-07-30,MXN,0.053950
2023-03-14,JPY,0.007490
2023-01-18,CAD,0.746260
2024-10-19,JPY,0.006680
2023-04-17,SGD,0.752030
2023-04-23,AUD,0.669500
2024-04-17,AUD,0.641380
2023-12-12,CHF,1.137210
2024-03-10,JPY,0.006800
2023-08-20,BRL,0.201270
2024-05-28,INR,0.012030
2023-05-06,CHF,1.124400
2023-12-31,EUR,1.103810
2024-03-16,SGD,0.747720
2024-09-18,INR,0.011930
2024-02-17,MXN,0.058650
2023-07-25,GBP,1.284030
2023-05-09,GBP,1.263850
2023-10-24,CHF,1.120300
2024-07-01,INR,0.012000
2024-03-24,BRL,0.200070
2024-04-15,JPY,0.006520
2024-06-05,AED,0.272290
2024-02-28,MXN,0.058580
2024-10-06,EUR,1.097630
2023-09-10,CAD,0.733150
2023-08-24,BRL,0.203860
2024-09-25,AED,0.272290
2023-02-12,MXN,0.053610
2023-06-01,JPY,0.007160
2023-11-08,JPY,0.006650
2023-09-06,EUR,1.074890
2024-02-22,BRL,0.202890
2023-02-24,JPY,0.007420
2024-10-23,JPY,0.006630
2024-01-11,MXN,0.058900
2023-12-11,MXN,0.057660
2024-04-13,GBP,1.248930
2024-08-20,AED,0.272290
2024-08-24,CHF,1.176190
2024-02-08,INR,0.012050
2024-03-08,GBP,1.276440
2024-03-04,CHF,1.132260
2024-06-03,AED,0.272280
2024-04-27,CHF,1.095140
2023-09-12,CHF,1.122280
2023-12-26,MXN,0.058910
2023-03-24,MXN,0.053940
2024-05-20,CAD,0.734750
2023-11-23,CHF,1.131080
2023-06-21,AUD,0.679340
2023-09-14,EUR,1.074140
2024-02-15,JPY,0.006640
2023-02-09,SGD,0.754830
2024-02-26,GBP,1.267410
2023-11-14,INR,0.012010
2023-05-23,GBP,1.244440
2023-07-05,INR,0.012200
2023-12-09,JPY,0.006930
2024-01-21,AUD,0.659980
2023-01-27,JPY,0.007700
2023-02-01,AUD,0.703610
2023-04-17,JPY,0.007480
2023-06-23,INR,0.012200
2023-04-23,AED,0.272330
2023-06-14,EUR,1.079130
2023-01-10,EUR,1.070440
2024-06-06,CHF,1.120630
2023-04-14,AUD,0.674680
2023-05-17,GBP,1.250710
2023-07-15,AED,0.272300
2023-12-22,CAD,0.750290
2024-01-23,AED,0.272300
2023-04-28,JPY,0.007470
2024-08-08,BRL,0.177380
2023-07-28,CHF,1.158870
2023-07-27,CHF,1.159110
2023-07-11,BRL,0.205110
2024-10-17,AUD,0.667840
2023-06-27,CAD,0.760120
2023-10-03,CAD,0.734010
2023-05-20,INR,0.012080
2024-08-15,CHF,1.156930
2023-08-10,EUR,1.097620
2023-08-17,INR,0.012010
2023-05-01,MXN,0.055580
2024-07-10,BRL,0.183540
2024-08-25,MXN,0.052340
2024-10-15,MXN,0.051770
2023-08-07,AED,0.272300
2024-01-16,AED,0.272310
2024-06-26,AUD,0.665310
2023-07-21,AUD,0.680560
2023-10-25,BRL,0.199790
2024-03-01,AED,0.272310
2024-05-15,MXN,0.059470
2023-07-26,AED,0.272320
2024-11-16,GBP,1.265270
2024-07-19,AED,0.272290
2023-10-05,AED,0.272300
2024-10-24,CAD,0.722990
2024-06-17,AED,0.272280
2023-08-08,EUR,1.099530
2023-09-02,AED,0.272290
2023-02-24,GBP,1.203880
2023-12-11,AUD,0.657860
2024-04-09,EUR,1.084310
2023-05-20,CAD,0.741060
2024-08-26,BRL,0.182210
